0,1,2,3,4
0.35,35.75,26.34,1.2090,NaCl
15.20,35.84,26.38,1.2020,""""
30.05,36.2,26.58,1: 1956,""""
45.40,36.6,26.79,1.1891,""""
61.70,37.28,27.16,1.1823,""""
75.65,37.82,27.44,1.1764,""""
90.50,38.53,27.81,1.1701,""""
107.0 a,39.65,28.39,1.1631,""""
