0,1,2,3,4,5,6,7
-12.9,38.8,1.92,II,50.8,66.2,5.93,II
-21.0,45.2,2.5,II,55.6,68.6,6.62,II
-24.6,48.4,2.84,II,63.0,72.7,8.06,II
