0,1,2,3,4
45.0,70.4,24.1,17.6,LiBr03
55.0,72.72,26.26,19.77,""""
65.0,73.86,27.4,20.95,""""
80.0,75.84,29.55,23.28,""""
100.5,78.6,32.9,27.2,""""
111.0,79.6,34.3,28.9,""""
121.0,81.2,36.6,32.0,""""
143.0,84.6,42.3,40.8,""""
