0,1,2,3,4,5,6,7,8
- 2.24,,- 2.34,,-,2.13,4.95,ice,
- 4.60,,- 4.84,,-,4.35,9.48,n,
- 6.88,,- 7.11,,-,6.65,13.7,"""",
- 9.48,,- 9.87,,-,9.09,17.85,"""",
,,,,-,9.78,18.94,n,
-10.31,,-10.68,,-,9.93,19.02,ice +,KCl
