0,1,2,3,4,5,6,7,8
0,11. 5,88 . 5,-2 . 5,,,,,
11 . 0,8.9,80 . 1,-7 . 6,,,,,
18 . 4,8 . 0,7 3 . 6,-11 . 5,,,"""",,
37 . 7,5 . 7,5 6 . 6,-25.0,,,"""",,
57.8,3 . 6,38.6,-43 . 5,,,"""",,
65 . 4,0,34 . 6,-4 5 . 5,,ice,+,formamide,
64 . 2,3.1,3 2 . 7,-51 . 2,,ic e  +,,formamide +,KH/0
68 . 1 88 . 9,2.7 1 . 0,29.2 10 . 1,-44 . 5 -1 5.0,KH /,0 4,,fo rmamid e,4
94 . 4,1 . 1,4 . 5,-8 . 5,,,"""",,
9 5 .  7,1 . 1,3 . 2,-6.3,,,"""",,
98 .8,1 . 2,0,-2 . o,,,"""",,
