0,1,2,3,4,5,6,7
27 . 7 8,2 . 57,12 .87,1 . 7 9,,I I,,
13 . 76,1 . 29,27 . 62,3 . 9 0,,I I,,
8 . 07,0 . 7 7,34 . 62,4 . 99,,I I,,
6 . 72,0 .67,38 . 09,5 . 71,,I I,,
4 . 50,0 .46,42 . 01,6 . 4 9,,I I,,
4 . 34,0 .47,4 5 . 12,7 . 41,RbH,Po +,,RbCl
3 . 44,0 . 37,46 . 06,7.54,2Rb 6 1,,,
2 . 90,0 . 33,46 . 48,7 . 59,,I I,,
0 . 74,0 . 078,47 . 29,7 . 53,,I I,,
-----,-----,48 . 29,7 . 7 2,,I I,,
