0,1,2,3,4,5,6,7,8,9
a mass% mo1%,a mol/kg,,mass%,mo1%,mol/kg,,pl!,index,phase
"0 . 66 0 , 13",0 . 08,,44 . 22,12 . 82,8 . 19,,----,1 . 438,Na !)P0
"2 . 26 0 , 34",0 . 20,,17 . 71,3 .89,2.26,,1 . 00,1 . 452,2 4
4 . 1 9  0 . 63,o . 3 6,,13 . 60,2 . 98,1 . 72,,1 . 14,1 . 460,I I
"5 , 42 0 ,  7 9",0 . 45,,10 . 48,2 . 22,1 . 2 7,,1 . 47,1 . 469,I I
"6.9 6  0 , 99","0 , 56",,"5 , 74",1 . 18,0. 67,,"2 , 64",1 . 484,I I
8 . 61 1 . 26,0 . 71,,6.57,1 . 3 9,0 . 7 9,,2 . 23,1 . 478,I I
10.27 1 . 46,0 . 82,,2 . 00,0.41,0 . 23,,5 . 12,1 . 508,II
"12 , 00 1 . 70","0 , 9 6",,----,----,----,,9 . 93,1 . 520,I I
