0,1,2,3,4,5,6,7,8,9,10
0,7.83,4 . 90,"3 , 32",2 .8 0,0 . 53,0 . 08,18.65,7 . 55,C + D +,E
2 5,6 . 62,4.34,"5 , 28",4 . 67,1.47,0 . 23,20 . 15,8 . 55,,
2 5,10 . 57,6 . 51,o . 48,0 . 40,3 . 12,0 . 46,15 . 03,5 . 9 9,A +  C,+ E
0,0 . 43,0 . 30,10 . 64,10 . 1,15 . 76,2 . 65,11 . 20,"5 , 1",B + C,+ E
25,0 . 67,0 . 45,"9 , 9 7",9 . 04,10 . 21,1 . 64,14 . 28,6.21,1 1,
