0,1,2,3,4,5,6,7
4 . 0,1 . 21,71 . 7,"29 , 19",24 .3,118 . 0,0.17 74,""""
"3 , 3","1 , 02",73 . 0,"30,47","23 , 7",118 . 0,"0 , 1910",I I
0,0,74 . 6,"29 , 05","25 , 4","114 , 5","0 , 1960",I I
