0,1,2,3,4,5,6,7,8
69,12.76,0.92,,,,,22.21,3.48
707172,14.3115.3117.57,1.221.552.59,-------- ----,,-------- ----,,30.5338.3650.47,5.648.4516.11
73,18.78,3.42,----,,,,,
7475,19.0619.40,3.694.42,--------,,--------,,55.3756.66,21.8723.81
7677,20.5421.45,5.136.49,--------,,----------- -,,59.9560.6162.98,29.6432.8341.30
