0,1,2,3,4,5,6,7,8
19.24,1.890,5.98,0.695,74.78,1.3665,t i,,t i
16.10,1.698,14.25,1.778,69.65,1.3720,II,,II
13.60,1.478,18.80,2.417,67.60,1.3742,II,,II
11.37,1.264,22.57,2.969,66.06,1.3750,II,,II
9.24,0.995,24.20,2.877,66.56,1.3760,II,,II
7.00,0.771,26.30,3.427,66.70,1.3770,II,,""""
"-0--,3-0-",0.0300.000,28.0529.30,3.4033.613,71.6570.70,1.37801.3780,II  NH Po4 H 2,,II  4
