0,1,2,3,4,5,6,7
----,----,----,,8.6,7.92,0.52,92.08
8.2,7.12,2.05,,7.0,6.13,0.43,86.75
20.6,16.34,5.16,,5.5,4.51,0.35,79.15
29.5,21.82,7.40,,5.7,4.47,0.37,73.71
,,,temp,• 350° C .,,,
----,----,----,,0.15,0.15,0.01,99.85
8.0,7.38,2.00,,0.44,o .41,0.03,92.21
21.9,17.68,5.48,,2.0,1.67,0.13,80.65
21.3,17.25,5.33,,2.2,1.84,0.14,80.91
