0,1,2,3,4,5,6,7
0.0,0.0,10.32,0.81,89.68,,A,
3.31,0.44,8.71,0.7,87.98,,II,
7.8,1.08,7.5,0.62,84.7,,II,
12.03,1.74,6.67,0.58,81.3,,II,
17.06,2.63,6.51,0.6,76.43,,II,
21.87,3.58,6.26,0.61,71.87,,II,
25.67,4.45,6.26,0.66,67.91,A,+,B
26.01,4.53,6.46,0.67,67.53,,II,
26.05,4.53,6.33,0.66,67.62,,II,
26.46,4.62,6.19,0.65,67.35,,II,
26.08,4.54,6.3,0.66,67.62,,II,
32.06,5.86,3.57,0.39,64.37,,B,
36.05,6.86,2.16,0.24,61.79,,II,
41.72,8.57,1.0,0.12,57.28,,II,
47.9,10.82,0.0,0.0,52.1,,II,
