0,1,2,3,4,5,6,7
27.78,2.57,12.87,1.79,,II,,
13.76,1.29,27.62,3.9,,II,,
8.07,0.77,34.62,4.99,,II,,
6.72,0.67,38.09,5.71,,II,,
4.50,0.46,42.01,6.49,,II,,
4.34,0.47,45.12,7.41,RbH,Po +,,RbCl
3.44,0.37,46.06,7.54,2Rb 61,,,
2.90,0.33,46.48,7.59,,II,,
0.74,0.078,47.29,7.53,,II,,
-----,-----,48.29,7.72,,II,,
