0,1,2,3,4,5,6,7
temp.,range,,a,,b,,R
,,,c,as mass%,,,
273  -,313 K,0.52,±,0.0130.4,±,0.4,0.9988
273 -,323 K,0.50 ±,,0.0130.6,±,0.5,0.9983
273  -,333 K,0.47,±,0.0231.2  ±,,0.9,0.9939
273  -,353 K,0.40 ±,,0.0332.9,±,1.7,0.9788
,,,c,as mol/kg,,,
273  -,313 K,0.082,±,0.0022.33 ±,,0.06,0.9990
273 -,323 K,0.087  ±,,0.0032.28,±,0.10,0.9974
273  -,333 K,0.087  ±,,0.0022.28,±,0.08,0.9983
273  -,353 K,0.084,±,0.0022.3,±,0.1,0.9981
