0,1,2,3,4,5,6,7,8
39.5,6.27,21.8,6.87,65.0,8.67,2.71,0.84,II
39.6,6.33,21.9,6.95,65.2,8.78,2.73,0.86,f l
39.5,6.39,22.6,7.26,65.0,9.0,3.05,1.23,II
40.3,6.89,24.5,8.32,66.3,10.3,5.98,1.15,II
40.5,7.03,25.0,8.61,66.7,10.7,6.55,2.43,II
40.4,7.01,25.1,8.65,66.5,10.7,6.76,2.51,
40.8,7.35,26.4,9.44,67.1,11.8,8.33,3.37,II
38.0,7.2,31.7,11.9,62.5,13.8,17.9,9.04,CsD5 (P04) 2
