0,1,2,3,4,5,6,7,8,9,10
"Nes s 1er,F .",,,,"E 206,","E208,E212,",,"226.227,","262,",,263
"Niki ti na,E .  A .",,,,"E307,","E 308,E 311,",,"E 318,",E 324,,
"Ni renberg,z .",,,,"E 129,","E 130.166,",,167,,,
"Obukhov,A,P .",,,,"E 127,","E 130.134,",,135,,,
"Oga ne syan,E,B,",,,,"114,E129,E 130,",,,165,,,
"Oprede lnikova,","L,",,V .,"E278,",E279.282,,,,,
"Orekhov,I . I .",,,,"E 168,","E 171.178,",,179,,,
