0,1,2,3,4,5,6,7,8
1.511.81,10.68,0.65,----,----,12.80,1.70,76.52,11
1.461.46,10.33,0.60,----,----,9.53,1.21,80.14,11
2.312.611.841.99,16.3418.46,1.051.23,---- ----,--------,10.4810.97,1.461.58,73.1870.57,1111
3.062.25,21.65,1.53,----,----,12.05,1.85,66.30,11
113.202.28,22.64,1.62,----,----,11.89,1.85,65.47,
