0,1,2,3,4,5,6,7,8
p /g  cm -3,,mass%,mass%,mass%,p /g  cm-3 a mass%,mass%,mass%,so1id phase
0.7940,,"""-0",100,"""-0",,,,A
0.8032,,0.10,92.99,6.91,1.531754.81,0.98,44.21,
0.8343,,0.23,75.74,24.03,1.493052.24,1.18,46.58,
0.8941,,1.10,51.85,47.05,1.468450.51,1.25,48.24,
0.9066,,1.38,41.16,57.45,1.412546.44,1.66,51.89,
0.9304,,2.42,34.12,63.47,1.269434.17,2.19,63.64,
0.9807,,5.75,21.35,72.90,1.134421.53,7.15,71.32,
1.1022,,18.44,9.44,72.22,critical,solu tion,,B
1.5576,,56.10,0,43.90,,,,C
