0,1,2,3,4,5
0.000,0.0918,44.39,c.0.313,0.0045,2.79
0.040,0.0710,36.92,0.400,0.00204,1.22
0.050,0.0672,35.38,0.500,0.00080,0.453
0.100,0.0488,27.32,0.600,0.00021,0.113
0.150,0.0295,17.69,0.700,0.00011,0.0562
0.191,0.0130,8.3,0.800,0.000076,0.0369
0.200,0.0114,7.3,0.900,0.000060,0.0278
0.300,0.0047,2.93,0.950,0.000055,0.0249
,,,1.000,0.000054,0.0240
