0,1,2,3,4,5,6,7,8,9,10
27.03,6.30,1495,11.73,1.00,2.41,0.23,85.85,,A,
21.62,11.71,1217,11.20,0.98,5.35,0.53,83.42,,II,
16.47,16.86,941.5,10.56,0.97,9.53,0.99,79.89,,II,
13.0,20.33,756.9,9.92,0.95,13.68,1.49,76.39,,II,
5.11,28.22,326.1,6.98,0.87,34.03,4.80,58.97,A,+,B
2.8,30.53,355.5,3.64,0.43,35.08,4.77,61.26,,B,
0.0,33.33,390.7,0.oo,0.oo,36.25,4.73,63.74,,II,
