0,1,2,3,4,5,6,7
27.12,2.73,----,----,72.88,,A,
25.05,2.55,2.76,0.32,72.19,,II,
23.60,2.50,7.10,0.83,69.3,,II,
20.36,2.32,15.19,1.96,64.45,,II,
18.33,2.20,20.53,2.79,61.14,,II,
17.01,2.18,25.74,3.75,57.25,,II,
15.69,2.19,31.60,5.00,52.71,,II,
9.79,1.78,49.90,10.31,40.31,A,+,B
5.19,0.92,53.32,10.71,41.49,,B,
-----,----,56.31,10.74,43.69,,"""",
