0,1,2,3,4,5,6,7
"59 , 7 3",8 . 91,11 . 09,25 . 3,,,I I,
64 .85,10 . 7,8 . 7 2,"22 , 0",,,I I,
56 . 7 6,7 . 18,a . as,17 . 1,solid,soln A,+  solid soln,B
"4 9 , 12","5,92",14 . 7 7,2 7 . 2,,solid soln B,,
"52 , 79",6 . 93,"14 , 07","28 , 3",,,I I,
"54 , 83",7 . 61,"13 , 80","29 , 3",,,I I,
"35 , 91",3 . 5 6,20 .16,"30 , 6",,,I I,
"22 , 50",1 .80,23 .14,28 . 3,,,I I,
12 .88,0 . 91,25 . 57,27 . 7,,,I I,
"5 , 42",0 . 35,27 . 20,26 . 9,,,I I,
-----,----,"29 , 31",27 . 6,,NH,04Hl 4,
