0,1,2,3,4,5,6,7,8,9,10
27 . 03,6 . 30,149 5,11 . 7 3,1.00,2 . 41,"0 , 23",85 . 85,,A,
21.62,11 . 71,1217,11 . 20,0.98,5 . 3 5,0 . 53,8 3 . 42,,I I,
16.47,"16,86",941 . 5,"10 , 56","0 , 9 7",9 . 53,"0 , 99",7 9.89,,I I,
13 . 00,"20 , 33","7 56 , 9","9 , 92",0.95,"13 , 68",1.49,7 6.39,,I I,
5.11,28.22,3 26 . 1,6.98,0.87,34.03,4 . 8 0,58 . 97,A,+,B
2 . 8 0,"3 0 , 53",3 5 5 . 5,3.64,0 . 43,3 5.08,4 . 7 7,6 1 . 2 6,,B,
0,"3 3,33",390 . 7,o . oo,o . oo,3 6 . 2 5,4 . 7 3,63.74,,I I,
