0,1,2,3,4,5,6,7,8
-18,30,"3 , 02",13,1 . 73,57,A + D +,,F
-6,41,5 . 23,14,2.3 5,45,A +  D +,,E
5,50,7 . 65,12 . 5,2 . 52,37 . 5,A +  B +,,E
22,57,10 . 22,11,2 . 60,32,B + C +,,E
