0,1,2,3,4,5,6,7,8,9,10
34 . 7 1,13.38,"0,12",0 . 02,"0 , 27","0 , 03","44 , 59","20 , 22",----,----,
29 . 19 28 . 7 9,10 . 75 10.52,"0,31 0 , 38","0 . 052 0 , 061","o. 71 0 , 87","0 . 07 0 , 08","3 7 ,15  36 , 51",14.94 14 . 58,--------,-----,"D0 , 5"
"28 .37  27 , 78","10.36 10 , 11","0,42 0 , 48","0 . 067  0 , 07 6","0 , 9 7 1 . 11",0 . 09 0 . 10,"35 , 90 35,04",14 . 22 13.72,--------,---------,"D0 , 5 D0 , 5"
27 . 54 26 . 98,"10 , 00 9 , 73","0,47 0,47","0 . 074 0 , 074",1 . 08 1 . 08,"0 . 10 0,10","34,02 34,02",13.11 13 . 11,---- ----,------- ---,D6 D6  D6
25 . 43 24 . 42,"9 , 06 8,61","0,53 0,5 6","0,082 0,086",1 . 22 1 . 29,"0 , 11 0 . 11","31 . 92 30,57",11 . 94 11 . 51,------ --,---- ----,D6 D6
"23 , 8 0","8 , 36","0 , 61","0,093",1 . 41,0 . 12,"29,68","10 ,  7 7",-,,
23 . 36 19.85,"8,20 6,7 5","0,66 0 , 55",0 . 101 0.062,1 . 52 1.27,0 . 13 0 . 10,"29,03 24,69",10 . 45 8 . 33,----- ------,----- -------,D6 D6 + A A
