0,1,2,3,4,5,6,7,8,9
"Rub l eva , V .",V .,,"E l 2 7 ,","E l 3 0 ,","1 5 0 ,","E 2 9 7 ,",3 0 3,,
"Ruchnova ,  s .  A .",,,"E2 0 8 ,","E 2 1 2 ,","2 4 6 ,",2 4 7,,,
"Rustamov , K .",A .,,"E 2 9 7 ,",3 0 2,,,,,
"Rz a- Z ade , P .",F .,,"E l 2 9 ,","E l 3 0 ,","1 4 4 ,","1 4 5 ,","1 5 9 - 1 6 4 ,","E 2 9 7 ,",3 0 2
