0,1,2,3,4,5,6,7,8,9,10
-31 . 5,21 . 5,2 . 17,2 1 . a,2 . 1 0,56 . 1,ice,+ A,,+,B
72,44 . 2,8 . 02,24 . 2,5 . 54,31 . 6,B +,C +,,F,
53,32 . 5,5 . 15,31 . 3,6 . 2 5,36 . 2,B +,E +,,F,
-7,3 . 2,0 . 37,48 . 3,7 . 20,48 . 5,B +,D +,,E,
