0,1,2,3,4,5,6,7,8,9,10
7 8,,2 . 58 2 .38,,"0 , 23 0 , 21",,-----,----,57 . 7  57 . 0,,6 . 3 1  6 . 11
9,,1 .  67,,0 . 15,,-----,----,58 . 0,,6 . 26
10 11 12,,-------- ----,,---- --------,,"0 ,40  1 . 02 2 , 27",0 . 19 0 . 60 0 . 26,"58 . 9  59 , 4  58 . 7",,"6 , 29 6.74 6.35"
13 16 17 15 14,,-------- ---- ---- ----,,-------- ---- ---- ----,,"7 . 01 12 , 0  12 . 7  7 .64 9 . 08","2 , 3 7  3 . 38 5 , 33 5 . 4 2 2 . 60","62 . 8  65 , 1  63 . 5  62.3 63 . 5",,"9 , 06 10 . l  12 , 3  11 . 6  9 , 03"
18 19,,---- ----,,--------,,"1 5 , 0  17 , 7","5 .41  5 , 39","56 ,8  48 . 8",,8.74 4 . 87
