0,1,2,3,4,5,6,7
74 . 25,2 5. 7 5,9 3 . 56,6.44,B +,C,,+ F
"62 , 28","3 7 , 7 2",73 . 3 0,"27 , 7 0",A +,C,,+ F
"3 6 , 46","63 , 54",2 2 . 38,7 7.62,A +,C,,+ E
15 . 00,"8 5 , 00",40,,,,,
4 1 . 4 0  13 . 08,58 . 60 86 . 9 2,-- . 20,"59 , 20 100 . 0 100 . 0",C + D A D,+ +,,+ E E E
9 3 . 80,6 . 05,95 . 02,4.82,A,+,,B
89 . 42,1 0 . 5 0,95 . 4 2,4 . 59,A,+,,B
"3 7 , 88",62 . 12,31 . 08,68 . 90,A,+,,C
"6 , 55",93 . 45,"5 5 , 00",45 . 00,,D,,
