0,1,2,3,4,5,6,7,8
69,"12 , 76","0 , 92",,,,,22.21,3.48
70  7 1  72,"14,31 15 ,31 17 , 57","1 . 22 1 . 55 2 , 59",-------- ----,,-------- ----,,30 . 53 38 .36 50.47,5 . 64 8 . 45 16 . 11
73,18 . 78,3 . 42,----,,,,,
74 7 5,"1 9 , 06 19 . 40",3 . 69 4 .42,--------,,--------,,55 .37 56.66,21 .87  23 .8 1
76  77,"20 , 54 21 . 4 5","5 .13 6, 49",--------,,----------- -,,"59 . 95 60 . 61 62 , 98",29 . 64 32 .83 41 .30
