0,1,2,3,4,5,6,7,8,9
K KB02 HP0 4,,,2,,,,"ref r,",,solid
4 mass% mol%,,mol/kg,mass% mol%,,4 mol/kg,,index,pH,b phase
----,,----,"4 0 , 369 0 , 090",,"0,046",,l . 44 5,"14,0",A
"9i ;64 53,50",,,----- -----,,-----,,l .390,"9 , 65",B
