0,1,2,3,4,5,6,7,8
74 . 48,"22,94",16 .86,0 . 164,0 . 109,0 . 078,l .398,ll . 20,
"69,58","18,98","13,21",0 . 17 6,0 . 096,"0 , 071",1 .400,11 . 40,""""
