0,1,2,3,4,5,6,7
3 7 . 15,"6 , 2 5",13 . 3 1,4 . 60,49 . 54,A,+,B
30 . 57,4 . 5 6,13 . 60,4 . 17,55 . 83,,,
16 . 6 7,"2 , 16",19 . 05,5 . 07,66.28,,"""",
10 . 22,1.26,21 . 94,5 . 53,67 . 84,,"""",
-3--. 80 -,"0 , 44 ----",24.9 0 26 . 54,5.98 6 . 18,7 1 . 3 0 7 3 . 4 6,,""" """,
