0,1,2,3,4,5,6,7,8
30 . 44,"2 , 89",927 . 3,"19,55",1 . 82,1 . 63,0 .17,78.80,A
26 . 20,7.13,"808 , 6",18 . 79,1 . 80,4 . 50,"0 , 48",7 6 . 69,""""
