0,1,2,3,4,5,6,7,8
21 . 37,----,7 . 92,46 . 12,4 . 69,----,----,RbH P0,
18 . 3 5,1 . 07,8 . 3 6,3 9 . 17,4 . 01,7 . 24,1 . 17,s ol!d,4s oln
"15 , 94",2 . 43,7 . 53,32 . 0 5,4 . 41,1 6 . 43,2 . 77,I I,
11 . 2 6,3 . 48,9 . 40,24 . 03,2 . 51,23.54,3 . 9 0,I I,
8 . 32,2.89,6.52,17 . 72,1 . 62,22 . 3,3 . 23,I I,
8 . 05,3 . 14,6 . 84,17 . 1 9,1 . 61,24 . 42,3 . 64,I I,
"7 , 3",2 . 9 7,8 . 06,"15 , 58",1 . 40,23 . 27,3 . 3 1,I I,
6 . 78,3 . 4 7,7 . 61,14 . 48,1 . 28,23 . 47,3 . 29,I I,
-----,4 . 3 6,7 . 8 5,-----,----,29 . 3 1,3 . 60,NH H4 l04,
