0,1,2,3,4,5,6,7,8
0.86,0.06,"7,74","0,48",91.4,+7.2,A +,,B
0.70,0.05,"6,30",0.38,"93,0",-1.2,A +,,C
1.72,0.13,6.88,0.43,91.4,+3.0,A +,,B
1.50,"0,11",6.00,0.37,92.5,-1.2,A +,,C
3.77,0.30,4.83,0.30,91.4,-2.0,B +,,C
14.95,1.40,7.00,0.51,78.05,+15.6,B +,,D
