0,1,2,3,4,5,6,7
10.32,0.81,----,----,"89,68",,A,
9.26,0.76,5.09,1.02,85.65,,I I,
9.32,0.81,9.48,2.00,81.20,,I I,
9.51,0.89,15.72,3.60,74.77,,I I,
a . so,"0,84",19.96,4.77,71.54,A,+,B
"9,67",0.97,20.17,5.01,"69,86",,I I,
"9,50","0,96","20,99","5,17","69,51",,I I,
"9,37",0.94,"20,32","4,94","70,31",,I I,
9.12,0.91,20.54,5.00,70.34,,I I,
8.69,0.85,19.67,4.70,71.64,,I I,
5.31,0.52,22.24,5.25,72.45,,,
3--.0-1-,-0.--2-9,23.4626.42,5.466.14,73.5373.58,,I I I I,
