0,1,2,3,4,5
0.0,1. 3078,0.2596,93.1,93.55,3.403
22.5,1.2234,0.2888,136.0,135.2,4.917
22.5,1.2721,0.2988,133.0,133.6,4.86
35.0,0.7403,0.1853,155.0,156.1,5.677
60.2,0.5738,0.1561,197.0,196.2,7.138
60.2,0.7974,0.2193,203.1,202.7,7.374
66.5,0.9248,0.2585,211.0,213.1,7.752
