0,1,2,3,4,5,6,7,8,9
91.90,87.85,753.0,65.61,2.66,0.29,31.71,6.48,A,
87.12,80.67,704.9,64.80,4.47,0.50,30.71,6.35,I I,
80.43,"70,61",629.5,63.19,7.43,0.86,29.36,6.23,A +,B
70.92,56.43,659.5,65.74,10.94,1.22,23.30,4.75,B,
55.65,33.40,615.0,66.76,18.22,2.00,15.01,3.01,I I,
46.30,19.56,563.3,66.50,23.93,2.64,9.56,1.92,I I,
33.00,0,400.7,61.38,38.61,4.62,0.00,0.oo,I I,
